budget_normalized,urgency_score,engagement_score,property_match_score,response_time_score,communication_quality_score,location_preference_match,lead_score_target,tier
0.859,67.6739,26.0013,21.9043,7.482,1.0755,0.6821,45.79,COLD
0.1223,85.0691,62.173,66.4384,10.3677,61.6748,0.086,50.26,WARM
0.9262,75.2138,15.6815,55.5299,27.6934,40.9692,0.376,50.99,WARM
0.026,69.8242,58.4068,49.4851,77.7443,19.3566,0.1331,51.36,WARM
0.8362,38.4564,36.1598,76.3564,32.329,97.9578,0.4759,62.79,WARM
0.0767,32.434,53.4385,33.3309,47.0817,40.3814,0.1415,33.52,COLD
0.1946,71.6959,0.1875,38.2752,65.6622,33.5263,0.109,35.33,COLD
0.0039,71.6713,84.8421,86.5634,78.854,16.9008,0.6978,55.76,WARM
0.4453,95.0588,36.1925,97.2209,30.7109,99.7766,0.158,68.87,WARM
0.3344,56.866,14.0158,77.6357,73.0969,85.6051,0.1548,54.53,WARM
0.166,29.4621,43.7916,21.7071,28.6067,6.9972,0.5925,33.67,COLD
0.4511,48.9529,48.6177,11.2652,64.4466,56.5754,0.0436,45.8,COLD
0.4024,61.3714,63.7403,20.9205,45.088,14.7401,0.033,52.97,WARM
0.7677,42.673,52.4562,42.2761,92.6628,71.5781,0.4314,66.27,WARM
0.8931,79.1133,4.3524,23.6697,98.2093,48.4083,0.3651,56.93,WARM
0.6526,58.4613,87.1512,90.1041,77.4123,11.0389,0.5446,59.46,WARM
0.1244,0.9436,45.6509,67.0723,91.5464,55.7039,0.9935,37.64,COLD
0.2954,56.984,7.6988,41.6729,13.6504,91.0676,0.4347,44.84,COLD
0.9133,63.3604,77.2828,27.3812,65.4464,34.1195,0.5761,61.15,WARM
0.0887,91.5261,66.0154,38.0661,19.8368,5.0806,0.9192,42.34,COLD
0.4069,41.3722,64.9438,47.6051,27.6969,94.5207,0.4832,51.62,WARM
0.9425,57.4468,42.6914,71.3822,52.2823,14.1799,0.7811,65.65,WARM
0.9507,47.4997,41.0497,8.9342,74.1987,47.5052,0.5487,53.05,WARM
0.4112,53.1656,53.6339,84.8833,72.1494,54.4677,0.6372,52.69,WARM
0.6674,6.7304,5.0594,12.756,86.9459,23.7087,0.9325,34.87,COLD
0.4567,89.7284,29.8958,26.245,55.9275,17.7418,0.0007,42.93,COLD
0.7535,91.0412,98.7894,99.359,92.6343,11.3139,0.9009,72.92,WARM
0.0316,54.806,66.2192,19.0209,88.7889,6.9955,0.4977,46.63,COLD
0.1442,55.6556,41.8934,10.1142,84.9057,50.8127,0.6068,42.84,COLD
0.6142,5.7556,22.2363,63.8405,22.952,84.2021,0.4501,50.66,WARM
0.2326,59.7951,74.5209,39.3129,53.1448,12.6759,0.2609,49.53,COLD
0.6661,42.9152,26.029,9.1835,73.6237,70.0619,0.066,49.59,COLD
0.3512,70.9044,16.237,0.3742,97.6103,41.2621,0.9451,42.0,COLD
0.8866,4.7125,15.4515,7.9162,1.1647,3.5224,0.6239,26.92,COLD
0.8193,71.0888,72.9263,52.2736,32.7115,53.5972,0.8735,68.32,WARM
0.4928,28.6894,64.281,23.0893,34.235,25.2008,0.2908,37.56,COLD
0.7729,65.1705,6.9806,77.7552,28.8535,60.5254,0.278,49.01,COLD
0.2711,62.7126,11.5043,85.7509,81.7424,34.9323,0.3358,44.49,COLD
0.4943,22.6841,63.3847,14.4833,4.5071,66.6452,0.231,45.32,COLD
0.1975,44.0452,57.1116,33.702,35.9435,91.8503,0.498,36.84,COLD
0.8609,83.5633,68.5999,14.6574,71.1685,24.4545,0.9362,57.63,WARM
0.8231,60.5592,17.8039,28.6693,40.674,93.984,0.8761,56.97,WARM
0.9021,6.8738,72.6588,23.9204,14.4064,20.4309,0.4951,43.46,COLD
0.8775,44.2909,93.6096,78.6865,61.0852,7.0695,0.3488,70.56,WARM
0.9596,31.1771,60.105,34.548,52.261,19.2701,0.6117,59.53,WARM
0.2283,64.1646,19.613,49.5565,98.1839,81.4917,0.6123,50.17,WARM
0.9318,61.4564,67.9544,67.3895,74.8526,67.7556,0.6838,70.39,WARM
0.5712,1.0398,34.3082,82.2257,98.6176,97.0834,0.5356,59.67,WARM
0.4225,60.7696,4.9288,30.1209,18.6353,70.9827,0.0268,40.89,COLD
0.5604,73.485,30.2339,20.9221,76.1595,41.2631,0.076,49.77,COLD
0.3426,76.873,90.5585,97.8453,55.1638,89.2431,0.9738,71.06,WARM
0.2886,5.8976,41.1139,32.0148,71.2509,95.8129,0.7462,39.99,COLD
0.2413,30.3658,86.4665,67.1068,46.7551,79.1655,0.9482,50.5,WARM
0.0824,42.1274,50.8659,67.7841,21.2391,55.664,0.3395,30.36,COLD
0.4966,17.9772,51.6978,51.4029,4.5737,82.5766,0.5349,46.53,COLD
0.8878,42.0734,0.5216,22.8447,83.8288,17.9045,0.322,47.77,COLD
0.6302,7.113,63.7104,14.1457,81.4808,90.035,0.9089,37.69,COLD
0.521,11.3217,10.7814,48.7016,16.254,99.9559,0.2877,38.92,COLD
0.4286,66.8695,47.8748,51.093,64.5181,66.514,0.6938,63.21,WARM
0.4644,26.2572,26.0317,77.3367,73.7734,19.5889,0.1751,37.37,COLD
0.2093,71.1406,39.2383,70.9833,55.7625,14.4437,0.1053,44.61,COLD
0.8229,4.8109,53.7077,91.2041,31.7229,95.9414,0.1556,57.81,WARM
0.1984,56.2703,1.4464,97.0861,88.0946,87.1353,0.5295,56.89,WARM
0.7166,39.1449,28.4584,72.7851,64.2441,74.8679,0.8445,61.87,WARM
0.76,79.6971,98.9612,7.6511,72.0218,94.9119,0.9993,68.18,WARM
0.5749,78.3952,5.7399,40.5118,65.2115,50.3404,0.6227,50.54,WARM
0.8629,37.556,31.9393,60.8802,72.1289,88.7746,0.5336,72.21,WARM
0.2911,62.2714,32.1421,59.0195,14.5067,16.282,0.7869,34.97,COLD
0.8816,22.7549,37.9386,18.1444,92.2594,18.281,0.0637,47.9,COLD
0.7294,58.0407,68.4781,58.2945,28.5811,51.2343,0.8094,62.83,WARM
0.7987,8.1265,24.7744,34.9681,83.6551,33.251,0.7584,40.43,COLD
0.6646,43.4604,46.0269,33.8927,89.3384,43.2519,0.5295,61.67,WARM
0.8463,18.2728,64.4864,83.4007,65.1224,79.8197,0.023,62.35,WARM
0.9931,88.3381,32.2322,42.1933,59.8301,5.3407,0.2022,54.84,WARM
0.4202,44.4901,94.8773,52.7396,10.9048,72.0844,0.3697,51.96,WARM
0.8139,59.0774,97.9673,56.2873,43.6221,8.8229,0.9412,68.71,WARM
0.7446,36.0382,11.9674,56.2997,61.1644,84.7501,0.6385,47.26,COLD
0.4529,28.8741,34.382,21.3122,8.1869,20.19,0.5101,31.52,COLD
0.9269,20.292,20.7972,59.9453,11.1462,73.4939,0.4884,51.66,WARM
0.3944,91.1872,18.679,33.4624,99.3481,59.1879,0.78,46.66,COLD
0.5655,79.9466,49.098,65.502,33.2234,38.5622,0.3236,54.13,WARM
0.1059,13.3261,56.3827,14.5698,34.9732,26.7536,0.0945,26.69,COLD
0.2258,74.6725,42.5652,99.4116,25.1529,5.7459,0.677,50.61,WARM
0.8407,41.8531,27.2555,77.2043,64.602,35.338,0.329,53.72,WARM
0.3966,1.5397,27.8622,41.7251,47.3076,20.0529,0.3256,29.55,COLD
0.3941,52.8367,99.2128,30.1352,79.0431,13.5913,0.4547,52.63,WARM
0.246,13.0046,92.3677,38.7802,51.2495,73.8498,0.2427,49.19,COLD
0.4916,20.9934,7.5899,72.1208,1.5416,21.2515,0.9217,33.7,COLD
0.8058,69.6041,65.6551,65.5408,48.2687,22.3158,0.847,62.22,WARM
0.8952,25.7142,45.6878,70.2093,5.5187,34.0481,0.9911,53.54,WARM
0.0701,89.1888,68.8814,88.8999,82.6786,46.2653,0.9645,57.53,WARM
0.5748,65.717,59.6961,45.6295,11.3658,51.3713,0.3145,54.86,WARM
0.4673,83.2283,88.9252,66.9521,21.6954,66.4546,0.3806,67.33,WARM
0.6143,61.519,6.6988,44.1508,45.9965,58.8522,0.6983,57.96,WARM
0.4473,86.885,34.9598,63.8098,19.5184,48.1684,0.0158,50.21,WARM
0.3986,36.1685,98.5494,47.4824,53.922,39.394,0.9939,52.66,WARM
0.4719,54.9141,18.2285,77.6664,46.0698,26.5786,0.0108,42.1,COLD
0.582,51.589,12.7333,0.526,95.2523,70.9943,0.5315,38.95,COLD
0.501,90.3791,72.8972,21.5711,8.8374,31.7501,0.6687,50.19,WARM
0.4721,16.4915,77.7435,29.6438,57.6732,84.9581,0.9141,52.69,WARM
0.8178,57.8061,67.2274,94.5395,72.04,58.6162,0.6441,76.39,HOT
0.7456,75.4431,77.6196,50.7046,12.7627,63.3944,0.597,65.95,WARM
0.3414,37.005,69.3722,36.4352,63.6462,50.879,0.3004,45.25,COLD
0.8006,86.7582,13.5771,40.4312,86.4239,92.8556,0.5909,61.61,WARM
0.8537,37.3015,60.8222,45.1822,78.7556,42.1596,0.7497,55.25,WARM
0.1535,17.3309,77.6877,86.783,93.5171,42.6968,0.5156,46.7,COLD
0.5827,58.4048,86.5517,96.2336,72.0586,89.3014,0.7796,67.65,WARM
0.2853,42.0568,24.6235,84.4165,39.3987,60.4907,0.0696,49.91,COLD
0.7392,1.519,12.7431,84.1657,92.0451,44.9149,0.3354,56.84,WARM
0.2388,6.9839,78.109,19.9015,22.5357,26.2151,0.9598,21.17,COLD
0.6714,19.5277,25.6548,26.8678,58.3702,24.5044,0.3234,39.59,COLD
0.2551,76.933,3.1929,59.6049,76.5658,80.1434,0.6219,48.38,COLD
0.5111,89.204,82.5214,65.6137,87.2281,27.9466,0.5199,69.53,WARM
0.9486,54.5641,50.5991,20.2705,91.6542,0.5738,0.9366,54.05,WARM
0.3813,10.5565,32.6633,74.6282,8.4976,1.9461,0.1628,35.53,COLD
0.8757,53.4419,1.1429,19.9964,72.6059,97.8403,0.2994,54.91,WARM
0.9869,85.5605,3.5327,26.3011,20.4104,55.9838,0.8624,59.25,WARM
0.8749,74.9478,79.2623,30.6796,77.9119,48.9025,0.6662,66.31,WARM
0.1659,29.1098,48.9706,84.5991,70.069,91.7876,0.543,41.72,COLD
0.8197,12.3891,14.9722,73.2084,18.1352,35.1687,0.3949,44.45,COLD
0.0321,90.0682,35.8506,53.0685,83.283,79.4998,0.4113,45.41,COLD
0.3933,85.4089,16.5305,81.9749,46.1789,72.181,0.9349,59.63,WARM
0.8707,5.3715,11.2882,81.2928,54.3856,47.7096,0.6711,36.87,COLD
0.6888,82.3674,27.6308,38.9833,97.1404,77.4632,0.9291,60.18,WARM
0.5327,9.7213,54.9509,78.1437,65.6626,96.5778,0.9722,51.12,WARM
0.3879,6.3284,21.0007,20.6243,58.8563,20.0607,0.547,24.49,COLD
0.8123,75.8601,34.3671,50.3229,1.6763,1.7509,0.6099,51.55,WARM
0.7096,53.6311,47.7931,11.8242,19.9215,82.1454,0.6564,51.99,WARM
0.4684,41.4548,42.003,42.6794,2.6565,40.3587,0.8392,42.3,COLD
0.8925,90.3862,12.8628,52.0366,33.3312,54.4402,0.6591,63.32,WARM
0.2299,83.9304,3.8866,7.9918,34.4508,22.2462,0.1146,29.32,COLD
0.1704,5.7623,3.5459,46.2613,53.033,84.1789,0.9424,37.33,COLD
0.6428,61.6087,35.0179,65.1671,68.9768,72.1206,0.6609,66.22,WARM
0.972,77.2267,71.8802,61.4088,17.9345,95.3367,0.8699,73.1,WARM
0.2473,55.0491,13.1255,5.4354,60.1654,47.5252,0.4247,30.72,COLD
0.2497,98.3005,78.698,9.534,91.6976,97.6565,0.4747,60.34,WARM
0.1395,68.6048,71.5674,35.1356,18.5008,51.0855,0.6889,45.57,COLD
0.8606,10.4143,0.3943,84.2686,65.9088,62.1422,0.7764,44.26,COLD
0.2264,19.8298,2.6748,86.9756,4.5589,67.4127,0.0785,26.46,COLD
0.5032,82.6246,19.5033,30.9613,53.1148,48.9771,0.4073,37.02,COLD
0.9909,99.6757,5.6121,71.8892,74.1539,56.278,0.7699,67.66,WARM
0.0121,9.8339,53.1343,57.7391,3.4042,22.3307,0.9922,29.46,COLD
0.5565,10.0329,3.9627,98.3422,33.3665,36.2363,0.0116,37.66,COLD
0.5123,76.3387,80.2646,9.4644,87.7957,70.1993,0.2648,60.87,WARM
0.8074,6.4354,49.2962,54.7881,22.548,3.8989,0.4648,43.59,COLD
0.3553,6.856,72.7954,59.2538,72.2875,70.0413,0.2229,42.92,COLD
0.4103,88.8816,75.0703,30.7669,61.2238,30.3776,0.0269,56.95,WARM
0.1679,80.045,50.6764,4.6953,16.3688,27.1836,0.5395,39.85,COLD
0.7408,88.1563,92.5363,5.2105,74.1708,69.3488,0.6494,71.33,WARM
0.7847,65.0513,99.0241,45.3618,53.2081,21.4945,0.4161,71.6,WARM
0.1367,32.2536,35.9215,69.2474,11.2026,96.1683,0.3699,44.5,COLD
0.3935,90.6313,12.5864,70.0176,94.9371,99.0679,0.9856,63.7,WARM
0.8929,29.8724,36.3238,18.097,49.1962,45.81,0.4775,44.21,COLD
0.0027,27.5511,22.3354,85.7972,74.5081,40.1418,0.7981,32.66,COLD
0.2988,88.64,53.1006,37.7162,21.77,7.9037,0.2872,54.1,WARM
0.555,68.0823,37.8388,96.4368,13.7183,77.8219,0.8302,60.25,WARM
0.3341,89.5672,48.0449,11.816,74.1307,16.2724,0.8237,47.59,COLD
0.272,15.5901,76.3188,83.6455,67.3824,93.3048,0.2677,49.5,COLD
0.46,95.2297,27.4021,90.8338,27.4108,99.0593,0.6559,61.84,WARM
0.1815,61.2742,53.7475,82.2676,74.6283,12.241,0.682,52.15,WARM
0.5296,66.8035,33.5161,80.8841,50.4992,68.3006,0.4426,57.39,WARM
0.7067,91.4061,78.4961,36.131,34.8597,46.5992,0.7738,62.62,WARM
0.5753,38.0753,63.9537,71.3343,78.6892,54.1146,0.3069,57.33,WARM
0.0931,71.9575,0.8505,57.9347,61.6783,17.9575,0.4843,39.5,COLD
0.8444,64.0341,66.0051,42.4479,50.7268,72.3521,0.9902,69.13,WARM
0.175,78.7753,17.0162,99.3112,77.3107,16.6613,0.1787,50.5,WARM
0.7648,89.6943,72.4474,29.0455,54.4828,88.53,0.1478,72.41,WARM
0.3606,68.0061,56.7339,41.3144,93.8534,45.3975,0.1422,48.17,COLD
0.7828,6.764,40.1483,90.2861,81.8056,63.4868,0.9981,58.39,WARM
0.2063,18.314,69.4066,28.9008,35.8188,92.1791,0.1599,45.18,COLD
0.1867,95.3978,85.6593,15.2681,46.4919,73.794,0.1902,53.89,WARM
0.497,96.865,77.8744,31.0,95.7333,54.0848,0.6948,71.89,WARM
0.0329,96.7413,54.5379,75.9312,89.5204,40.2678,0.7595,58.17,WARM
0.2253,3.6799,72.2694,85.9854,19.1186,46.2135,0.5271,44.39,COLD
0.724,38.2448,41.3915,11.4445,27.4304,34.1673,0.9827,42.16,COLD
0.8374,75.9673,78.9026,62.1713,36.4421,94.6184,0.0389,78.77,HOT
0.0808,75.2886,82.9052,56.7287,87.9849,25.2858,0.6208,46.17,COLD
0.8821,8.5909,13.7294,66.8798,92.7417,40.9346,0.6065,50.08,WARM
0.7975,60.9489,23.8031,67.1056,80.234,77.8224,0.3212,66.32,WARM
0.8697,14.287,26.9989,95.9467,27.5708,36.4342,0.8994,52.27,WARM
0.6984,49.3209,16.6082,34.6529,88.7065,88.6611,0.5529,59.06,WARM
0.6742,23.9686,39.2535,29.9767,3.2881,24.3073,0.2463,35.97,COLD
0.5251,5.3161,19.3033,58.1225,42.2803,3.1345,0.0884,28.57,COLD
0.6528,8.0019,59.5539,42.9418,37.7629,62.8751,0.1071,38.14,COLD
0.9191,91.0893,10.1615,47.3754,53.524,50.8253,0.8973,59.4,WARM
0.1005,74.4646,26.9919,6.9277,56.0641,93.3058,0.2503,41.36,COLD
0.3158,93.1824,66.5521,14.8242,22.5404,42.3132,0.907,52.36,WARM
0.0725,46.999,39.8545,93.5375,20.4556,13.559,0.1201,29.62,COLD
0.9448,41.3292,42.1463,6.8291,80.3567,32.9746,0.9839,58.55,WARM
0.4453,35.8407,79.7925,59.0146,7.6197,39.3212,0.8333,42.93,COLD
0.6753,61.6307,98.4512,75.4575,49.3286,58.3132,0.1162,70.38,WARM
0.8411,35.1559,56.5068,1.1864,19.1646,27.45,0.0861,41.36,COLD
0.991,74.6273,7.9067,22.2748,31.9567,55.0313,0.8034,55.41,WARM
0.1618,80.1317,10.2903,37.7072,27.7294,90.8046,0.0781,40.11,COLD
0.7995,87.5845,96.8501,50.6817,70.8522,42.373,0.2622,79.19,HOT
0.8874,24.2801,67.9235,34.1595,45.6021,65.1569,0.8012,66.05,WARM
0.0489,52.7022,75.2469,64.8999,29.9442,22.8899,0.9076,43.82,COLD
0.7541,22.3445,67.5764,22.6398,83.1352,80.1327,0.7677,53.68,WARM
0.3547,3.7556,17.9618,2.5483,8.5795,26.9671,0.8899,19.45,COLD
0.6486,70.7825,44.8362,0.1571,76.6361,57.9803,0.5599,62.55,WARM
0.514,54.8981,79.808,34.5512,24.8313,30.0247,0.7796,53.74,WARM
0.2597,72.3927,86.6363,36.1663,91.8019,6.7402,0.3442,58.31,WARM
0.1352,8.7623,23.7336,94.8604,0.5559,31.9663,0.7852,19.39,COLD
0.1169,99.5526,59.5962,4.4781,55.6663,21.2031,0.6797,45.05,COLD
0.1033,99.4349,15.7102,53.0065,62.2265,89.2674,0.5748,47.37,COLD
0.6378,46.5,95.8277,57.7813,57.73,26.6162,0.9923,58.11,WARM
0.3514,86.6059,25.2204,69.9275,81.5015,97.4423,0.4698,59.42,WARM
0.2166,24.3569,72.6635,63.8735,11.2164,49.2346,0.6192,40.99,COLD
0.6919,73.7566,23.1113,0.8139,41.5556,22.1065,0.5099,40.04,COLD
0.6868,87.9226,61.6054,63.1858,86.3737,39.1344,0.2605,70.05,WARM
0.5392,81.4666,65.9264,32.2388,88.8735,18.3431,0.3304,57.65,WARM
0.935,81.1774,32.8428,77.2869,49.8344,83.3683,0.9788,74.6,WARM
0.3854,46.3027,81.8834,18.8365,55.7967,11.9969,0.3921,46.02,COLD
0.8359,81.999,88.5371,71.6206,76.3908,87.3528,0.6794,84.0,HOT
0.0751,69.0705,85.507,62.5495,77.961,4.5917,0.5671,55.33,WARM
0.7398,13.2451,33.0798,65.2291,88.8081,29.9608,0.8898,52.2,WARM
0.9884,11.4184,74.434,17.5948,84.3857,13.9887,0.7577,54.33,WARM
0.8466,77.1922,55.9491,66.9174,41.4423,68.5266,0.0807,58.39,WARM
0.5797,62.5464,59.2628,73.6978,64.9753,51.2322,0.3554,64.1,WARM
0.6268,51.9376,47.7425,48.941,48.3235,93.934,0.7119,52.61,WARM
0.3533,90.7262,60.0261,34.0366,11.7961,36.6181,0.1614,48.5,COLD
0.6795,65.959,13.5654,16.6555,82.1681,4.0749,0.5034,45.87,COLD
0.7704,39.6147,40.8847,28.9961,60.1764,76.1659,0.3178,60.01,WARM
0.9982,41.3932,17.7672,76.3828,5.8005,57.9501,0.0648,63.83,WARM
0.4925,60.5244,28.0106,40.9401,67.6868,82.7435,0.9971,46.6,COLD
0.0613,76.0275,12.7815,70.2713,28.3101,42.6139,0.9294,30.35,COLD
0.5959,56.4353,21.2496,74.0091,6.9265,73.8181,0.7475,51.24,WARM
0.119,50.8761,78.1929,67.417,60.6589,17.1066,0.201,47.89,COLD
0.2448,72.6901,54.9836,67.3538,73.2209,99.9527,0.9885,53.06,WARM
0.3288,70.5265,2.3643,61.0808,51.7284,17.3647,0.6308,38.79,COLD
0.731,83.0347,78.8524,51.8422,0.5648,82.9801,0.9661,69.77,WARM
0.1838,6.2552,90.9468,19.7817,57.6883,21.2438,0.0426,28.75,COLD
0.1658,75.4952,88.0429,84.2803,0.6609,78.2508,0.1735,52.41,WARM
0.045,51.376,82.3017,96.4264,92.6408,86.1252,0.6772,56.98,WARM
0.8732,7.4693,99.2216,46.6484,26.7305,87.6641,0.9072,60.54,WARM
0.6935,67.901,58.6402,93.3239,87.1007,47.5718,0.1758,73.58,WARM
0.0399,71.654,96.2588,99.7995,1.2109,42.8813,0.3171,52.33,WARM
0.0283,52.3627,94.8844,48.6196,9.7217,83.3791,0.5882,47.04,COLD
0.5587,79.3799,31.3239,72.4355,45.1408,57.9489,0.9997,68.51,WARM
0.2825,30.0248,86.3434,64.379,75.8607,62.1277,0.7997,49.01,COLD
0.5967,20.1907,79.2473,23.7265,94.2562,23.6067,0.9236,46.89,COLD
0.4346,35.0734,77.5799,4.7089,52.1095,44.6157,0.675,47.17,COLD
0.9233,41.0051,89.6281,45.3355,35.5461,36.9449,0.8774,68.2,WARM
0.2878,69.5934,38.419,78.7205,4.4555,66.5322,0.507,49.78,COLD
0.6791,84.552,40.0055,32.5135,58.3709,19.6483,0.1242,63.61,WARM
0.0541,72.0918,64.0052,78.4439,38.0044,40.5752,0.7096,49.78,COLD
0.9559,17.3988,73.7805,65.4802,90.9133,84.8732,0.6015,59.65,WARM
0.9808,36.6217,87.9737,69.5541,48.0059,54.6446,0.4854,70.62,WARM
0.7391,15.8414,87.5845,28.5741,76.5447,89.6044,0.275,57.21,WARM
0.4652,68.6724,72.134,47.0047,84.8211,23.2527,0.7842,64.57,WARM
0.22,24.8172,95.6893,18.1704,9.8278,43.9903,0.8204,42.53,COLD
0.8125,52.5387,17.8629,24.6581,44.0846,50.0416,0.3642,39.56,COLD
0.7364,79.183,95.034,8.985,89.3717,40.0567,0.9278,74.29,WARM
0.222,67.0939,6.4191,12.6773,42.4455,68.4494,0.3697,37.94,COLD
0.4512,29.8374,55.5622,21.0513,56.5154,14.872,0.1076,37.03,COLD
0.4628,33.2867,9.0197,58.0234,87.3104,51.94,0.1665,42.27,COLD
0.8264,65.3364,56.8001,44.1211,23.2594,13.8772,0.4945,62.38,WARM
0.6838,54.9468,39.011,26.694,89.4582,62.9197,0.0799,45.27,COLD
0.6432,9.6393,8.1609,86.1112,39.7028,83.0248,0.7184,47.06,COLD
0.6498,87.3992,64.8117,52.5148,59.3033,1.9997,0.7951,66.16,WARM
0.2705,51.2613,73.1198,92.3109,32.8039,45.6936,0.5495,52.89,WARM
0.3717,47.3361,17.4185,63.4965,52.7119,49.2704,0.8933,45.21,COLD
0.0457,19.8439,69.4437,1.5788,4.9286,72.0254,0.9543,27.45,COLD
0.7869,37.6994,17.9048,91.3476,6.526,7.472,0.4476,41.98,COLD
0.433,33.2825,13.7396,85.7463,41.4723,40.6021,0.0891,37.25,COLD
0.4382,27.0736,14.7363,63.5271,33.4952,78.5481,0.2313,43.61,COLD
0.2454,56.7407,59.9078,53.4774,61.5792,53.2145,0.6576,45.79,COLD
0.2094,46.2275,77.8791,45.2926,3.791,74.9846,0.4058,37.11,COLD
0.5878,88.9198,59.6894,48.2175,16.7669,36.401,0.685,57.58,WARM
0.2326,94.1344,80.9351,76.9221,20.9592,92.0088,0.6667,61.1,WARM
0.0642,21.9473,59.1477,51.3142,44.0492,7.7345,0.6054,24.7,COLD
0.7675,10.0105,79.7321,17.6025,24.6835,9.1164,0.1578,43.52,COLD
0.3765,78.5338,97.6523,5.8178,13.7663,52.8486,0.2859,56.02,WARM
0.3802,99.4861,39.096,12.6186,59.7574,47.0824,0.3779,49.9,COLD
0.4313,86.36,14.9942,25.1441,74.3872,63.8468,0.8244,43.32,COLD
0.815,2.3697,13.5397,36.7734,68.5268,22.9056,0.6822,40.63,COLD
0.3208,25.1264,59.7478,89.2416,27.618,22.6028,0.6449,48.58,COLD
0.758,4.3342,54.7103,23.9087,85.4445,74.911,0.6721,61.45,WARM
0.9395,82.0779,18.4235,31.9599,61.1822,29.1765,0.5032,64.63,WARM
0.6609,58.1407,88.2105,22.3015,61.4667,72.7292,0.0396,57.53,WARM
0.4317,51.3719,95.6748,54.5742,21.2848,64.0707,0.2011,61.21,WARM
0.7478,55.445,25.3216,61.7087,24.2213,8.3327,0.1403,48.64,COLD
0.4579,25.2451,20.6883,53.2128,47.475,71.113,0.064,34.71,COLD
0.4144,60.1638,21.3922,95.1857,23.7821,87.9515,0.3195,53.54,WARM
0.5253,3.0667,38.7422,99.5378,68.8078,81.6646,0.7877,61.07,WARM
0.3177,64.6012,85.3227,83.7396,30.8555,0.8862,0.1151,59.64,WARM
0.1043,73.4434,59.5961,80.5296,15.1916,53.9714,0.1114,43.14,COLD
0.4149,67.3026,6.7553,36.6053,15.1614,91.3337,0.1243,41.39,COLD
0.1239,33.2118,47.2979,57.9784,12.7228,59.8726,0.2698,37.61,COLD
0.4104,82.6263,9.0332,35.1472,43.975,29.0326,0.2022,32.52,COLD
0.5569,71.5544,40.6214,78.4356,0.304,19.4545,0.014,41.62,COLD
0.9307,12.8297,40.352,17.1831,54.2372,68.4948,0.2765,49.53,COLD
0.0362,19.5144,64.8353,21.6672,29.8303,77.1254,0.9963,32.56,COLD
0.6215,63.7108,54.9454,3.8694,55.2479,91.2585,0.3365,45.3,COLD
0.4577,28.9416,87.4755,60.894,93.5425,90.5717,0.2113,64.21,WARM
0.0203,11.9433,1.6275,68.8538,86.9048,33.928,0.4957,31.07,COLD
0.2495,15.4969,77.3999,0.3362,57.643,60.3877,0.2294,35.58,COLD
0.1185,16.5617,2.2658,51.0786,41.807,10.1519,0.5596,19.88,COLD
0.2168,47.7791,30.429,37.6875,69.8363,9.4463,0.4007,37.5,COLD
0.2746,60.7385,87.9663,79.2381,92.3139,7.1469,0.8968,60.63,WARM
0.4013,17.6402,69.0414,3.8891,48.9547,92.7144,0.9279,33.78,COLD
0.529,71.2497,17.1997,4.8566,9.9308,15.2432,0.7131,29.64,COLD
0.001,28.1013,49.0785,62.0209,76.6088,48.2326,0.2157,35.27,COLD
0.1619,31.1558,72.1904,59.1639,1.0479,43.3072,0.4739,33.72,COLD
0.0936,22.3499,93.7343,83.109,76.4638,32.4771,0.3054,56.25,WARM
0.5497,78.5206,63.4321,59.2267,8.4917,53.7731,0.7983,60.42,WARM
0.3291,95.9814,2.4675,94.9371,10.6617,0.2791,0.0292,37.7,COLD
0.5484,49.25,49.9702,31.4385,78.1707,38.0149,0.6625,48.82,COLD
0.2218,4.2031,15.2962,39.7921,68.9522,47.9344,0.3232,32.75,COLD
0.0242,26.0569,4.778,97.7675,56.1903,80.3304,0.481,31.86,COLD
0.9414,15.805,59.8511,10.7524,82.0585,70.0963,0.323,59.75,WARM
0.1083,84.2762,77.6922,79.5905,85.1369,84.9762,0.3648,70.97,WARM
0.1269,8.4854,3.6061,1.1569,45.7512,37.6298,0.6744,20.18,COLD
0.1465,96.6476,78.3589,48.6513,99.6299,14.0906,0.5955,58.24,WARM
0.9813,58.8514,70.6388,15.3402,35.758,40.1056,0.2441,66.57,WARM
0.6177,51.774,75.1987,59.8862,17.1508,96.306,0.0436,58.55,WARM
0.6103,84.7351,24.4728,79.817,84.5976,21.4328,0.856,72.1,WARM
0.9867,2.7548,39.3595,3.3042,41.557,17.4755,0.4923,40.69,COLD
0.0884,77.7153,11.9751,16.3773,87.45,94.4337,0.6187,46.53,COLD
0.9745,11.6604,23.8891,34.261,6.1166,94.9923,0.4885,44.91,COLD
0.204,84.0778,30.279,25.5799,11.1052,14.9237,0.6189,36.91,COLD
0.6231,52.9176,31.9437,38.322,4.0273,76.9453,0.627,49.11,COLD
0.4201,6.1129,17.504,95.1868,60.2011,42.9743,0.015,35.18,COLD
0.384,83.3245,18.8712,10.1206,83.1864,49.2216,0.5333,40.0,COLD
0.9312,2.7314,90.147,42.3282,40.2661,49.8688,0.5021,56.2,WARM
0.1492,13.8371,78.3894,45.7091,9.0695,96.8372,0.0958,45.15,COLD
0.9971,79.7825,34.4478,28.0342,37.3469,18.4661,0.7459,48.4,COLD
0.3791,46.4871,94.7644,27.8507,34.8046,77.3064,0.2359,51.3,WARM
0.6488,88.1389,23.8923,71.4752,64.3472,0.5674,0.0545,62.39,WARM
